Wall time,Step,Value
1619640378.0169053,896001,1.0
1619640397.1211996,900001,1.0
1619640416.3022172,904001,0.875
1619640435.6947021,908001,1.0
1619640454.9235427,912001,1.0
1619640473.9104137,916001,1.0
1619640492.6808329,920001,1.0
1619640512.3081362,924001,1.0
1619640531.0974264,928001,1.0
1619640549.9195695,932001,1.0
1619640568.475286,936001,1.0
1619640587.028947,940001,1.0
1619640606.1965566,944001,1.0
1619640625.5484617,948001,1.0
1619640644.1350558,952001,1.0
1619640662.5484774,956001,1.0
1619640681.0893762,960001,1.0
1619640699.8410296,964001,1.0
1619640718.8050413,968001,1.0
1619640737.5378253,972001,1.0
1619640756.1882174,976001,1.0
1619640775.1756935,980001,1.0
1619640794.166112,984001,1.0
1619640813.157615,988001,1.0
1619640831.9746015,992001,1.0
1619640851.0596626,996001,1.0
1619640870.0848072,1000001,1.0
