Wall time,Step,Value
1619652594.7184882,784001,-6.128565788269043
1619652659.9523382,788001,-6.234887599945068
1619652726.9592578,792001,-6.009570121765137
1619652792.9613802,796001,-6.2826337814331055
1619652859.6806505,800001,-5.933819770812988
1619652925.402323,804001,-6.423089981079102
1619652992.6563067,808001,-6.225569725036621
1619653059.395151,812001,-6.1124372482299805
1619653125.9532592,816001,-6.15189266204834
1619653192.6402152,820001,-5.98115348815918
1619653260.2889187,824001,-6.007983684539795
1619653328.0887458,828001,-6.013236045837402
1619653396.2931745,832001,-6.131570339202881
1619653464.9064283,836001,-5.843083381652832
1619653531.427319,840001,-5.951316833496094
1619653598.2964957,844001,-5.905034065246582
1619653663.6135564,848001,-6.152503490447998
1619653729.4068124,852001,-5.743576526641846
1619653796.6440344,856001,-5.97824239730835
1619653863.8901002,860001,-5.830534934997559
1619653930.4544296,864001,-5.7804179191589355
1619653996.5312228,868001,-5.769872665405273
1619654063.902805,872001,-5.774875164031982
1619654128.9315426,876001,-6.110269069671631
1619654196.01857,880001,-5.7180280685424805
1619654261.9334478,884001,-5.894806861877441
1619654328.2791789,888001,-5.610785484313965
1619654394.7138238,892001,-5.740688800811768
1619654460.70252,896001,-5.694585800170898
1619654526.9603505,900001,-5.8432464599609375
1619654593.91759,904001,-5.667166233062744
1619654661.9942923,908001,-5.716685771942139
1619654728.8146513,912001,-5.7129387855529785
1619654796.3769703,916001,-5.435018539428711
1619654862.489464,920001,-5.921135902404785
1619654929.151686,924001,-5.676075458526611
1619654996.5381713,928001,-5.731424808502197
1619655064.8513904,932001,-5.565941333770752
1619655132.3216739,936001,-5.752498626708984
1619655199.1121643,940001,-5.837889671325684
1619655265.9760885,944001,-5.543591499328613
1619655331.457878,948001,-5.761490821838379
1619655396.5442517,952001,-5.522912979125977
1619655461.5231824,956001,-5.712357044219971
1619655526.3469074,960001,-5.6061906814575195
1619655590.5861096,964001,-5.653996467590332
1619655655.3863616,968001,-5.62647819519043
1619655720.1546412,972001,-5.504785537719727
1619655785.120707,976001,-5.672458648681641
1619655849.5082655,980001,-5.719552040100098
1619655913.8194466,984001,-5.7229084968566895
1619655978.6125844,988001,-5.715915203094482
1619656043.7858279,992001,-5.543273448944092
1619656108.3331134,996001,-5.574519634246826
1619656172.9241643,1000001,-5.525883674621582
